formula,AIC,BIC
correctness ~ TMS_Type * session + problem_set + coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|problem_id:TMS_Type),362.976159,415.644879
correctness ~ TMS_Type * session + problem_set + coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type) + (1|problem_id:TMS_Type),364.836209,421.266979
correctness ~ TMS_Type * problem_set + session + coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id),434.640585,479.785202
correctness ~ TMS_Type * problem_set + session + coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|problem_id),360.193225,405.337842
correctness ~ TMS_Type * problem_set + session + coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id),359.099729,408.006397
correctness ~ TMS_Type * problem_set + session + coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),436.640585,485.547253
correctness ~ TMS_Type * problem_set + session + coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|problem_id) + (1|problem_id:TMS_Type),362.193231,411.099899
correctness ~ TMS_Type * problem_set + session + coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type),360.938133,413.606852
correctness ~ TMS_Type * problem_set + session + coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|problem_id:TMS_Type),361.099797,413.768516
correctness ~ TMS_Type * problem_set + session + coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type) + (1|problem_id:TMS_Type),362.938110,419.368880
correctness ~ TMS_Type * coding_section_no + session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id),436.190405,481.335022
correctness ~ TMS_Type * coding_section_no + session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|problem_id),362.811800,407.956417
correctness ~ TMS_Type * coding_section_no + session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id),360.868317,409.774985
correctness ~ TMS_Type * coding_section_no + session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),438.190407,487.097075
correctness ~ TMS_Type * coding_section_no + session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|problem_id) + (1|problem_id:TMS_Type),364.811579,413.718247
correctness ~ TMS_Type * coding_section_no + session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type),362.712098,415.380818
correctness ~ TMS_Type * coding_section_no + session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|problem_id:TMS_Type),362.868517,415.537236
correctness ~ TMS_Type * coding_section_no + session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type) + (1|problem_id:TMS_Type),364.712228,421.142999
correctness ~ TMS_Type * problem_order + session + problem_set + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id),435.626439,480.771056
correctness ~ TMS_Type * problem_order + session + problem_set + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|problem_id),363.015987,408.160604
correctness ~ TMS_Type * problem_order + session + problem_set + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id),360.932975,409.839643
correctness ~ TMS_Type * problem_order + session + problem_set + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),437.626439,486.533107
correctness ~ TMS_Type * problem_order + session + problem_set + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|problem_id) + (1|problem_id:TMS_Type),365.015992,413.922660
correctness ~ TMS_Type * problem_order + session + problem_set + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type),362.784873,415.453593
correctness ~ TMS_Type * problem_order + session + problem_set + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|problem_id:TMS_Type),362.932970,415.601690
correctness ~ TMS_Type * problem_order + session + problem_set + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type) + (1|problem_id:TMS_Type),364.784982,421.215753
correctness ~ session * problem_set + TMS_Type + coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id),435.766176,480.910792
correctness ~ session * problem_set + TMS_Type + coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|problem_id),362.180864,407.325480
correctness ~ session * problem_set + TMS_Type + coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id),360.624164,409.530832
correctness ~ session * problem_set + TMS_Type + coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),437.766175,486.672843
correctness ~ session * problem_set + TMS_Type + coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|problem_id) + (1|problem_id:TMS_Type),364.180894,413.087562
correctness ~ session * problem_set + TMS_Type + coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type),362.425065,415.093784
correctness ~ session * problem_set + TMS_Type + coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|problem_id:TMS_Type),362.624154,415.292874
correctness ~ session * problem_set + TMS_Type + coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type) + (1|problem_id:TMS_Type),364.425121,420.855891
correctness ~ session * coding_section_no + TMS_Type + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id),436.046533,481.191149
correctness ~ session * coding_section_no + TMS_Type + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|problem_id),362.964603,408.109219
correctness ~ session * coding_section_no + TMS_Type + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id),360.939101,409.845769
correctness ~ session * coding_section_no + TMS_Type + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),438.046537,486.953205
correctness ~ session * coding_section_no + TMS_Type + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|problem_id) + (1|problem_id:TMS_Type),364.963398,413.870066
correctness ~ session * coding_section_no + TMS_Type + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type),362.810582,415.479301
correctness ~ session * coding_section_no + TMS_Type + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|problem_id:TMS_Type),362.939228,415.607947
correctness ~ session * coding_section_no + TMS_Type + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type) + (1|problem_id:TMS_Type),364.810883,421.241654
correctness ~ session * problem_order + TMS_Type + problem_set + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id),435.628574,480.773191
correctness ~ session * problem_order + TMS_Type + problem_set + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|problem_id),361.083672,406.228289
correctness ~ session * problem_order + TMS_Type + problem_set + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id),359.395360,408.302028
correctness ~ session * problem_order + TMS_Type + problem_set + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),437.628523,486.535191
correctness ~ session * problem_order + TMS_Type + problem_set + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|problem_id) + (1|problem_id:TMS_Type),363.066661,411.973329
correctness ~ session * problem_order + TMS_Type + problem_set + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type),361.341994,414.010714
correctness ~ session * problem_order + TMS_Type + problem_set + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|problem_id:TMS_Type),361.395194,414.063913
correctness ~ session * problem_order + TMS_Type + problem_set + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type) + (1|problem_id:TMS_Type),363.341974,419.772744
correctness ~ problem_set * coding_section_no + TMS_Type + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id),436.306690,481.451307
correctness ~ problem_set * coding_section_no + TMS_Type + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|problem_id),362.671216,407.815833
correctness ~ problem_set * coding_section_no + TMS_Type + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id),360.591056,409.497724
correctness ~ problem_set * coding_section_no + TMS_Type + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),438.306691,487.213359
correctness ~ problem_set * coding_section_no + TMS_Type + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|problem_id) + (1|problem_id:TMS_Type),364.670452,413.577120
correctness ~ problem_set * coding_section_no + TMS_Type + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type),362.426308,415.095027
correctness ~ problem_set * coding_section_no + TMS_Type + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|problem_id:TMS_Type),362.591040,415.259759
correctness ~ problem_set * coding_section_no + TMS_Type + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type) + (1|problem_id:TMS_Type),364.426241,420.857012
correctness ~ problem_set * problem_order + TMS_Type + session + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id),434.640660,479.785277
correctness ~ problem_set * problem_order + TMS_Type + session + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|problem_id),362.709132,407.853749
correctness ~ problem_set * problem_order + TMS_Type + session + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id),360.165970,409.072638
correctness ~ problem_set * problem_order + TMS_Type + session + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),436.640667,485.547335
correctness ~ problem_set * problem_order + TMS_Type + session + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|problem_id) + (1|problem_id:TMS_Type),364.707537,413.614204
correctness ~ problem_set * problem_order + TMS_Type + session + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type),362.063091,414.731811
correctness ~ problem_set * problem_order + TMS_Type + session + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|problem_id:TMS_Type),362.165959,414.834678
correctness ~ problem_set * problem_order + TMS_Type + session + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type) + (1|problem_id:TMS_Type),364.063113,420.493884
correctness ~ coding_section_no * problem_order + TMS_Type + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id),436.189801,481.334417
correctness ~ coding_section_no * problem_order + TMS_Type + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|problem_id),363.033715,408.178331
correctness ~ coding_section_no * problem_order + TMS_Type + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id),361.017183,409.923851
correctness ~ coding_section_no * problem_order + TMS_Type + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),438.189805,487.096473
correctness ~ coding_section_no * problem_order + TMS_Type + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|problem_id) + (1|problem_id:TMS_Type),365.033167,413.939835
correctness ~ coding_section_no * problem_order + TMS_Type + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type),362.878138,415.546857
correctness ~ coding_section_no * problem_order + TMS_Type + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|problem_id:TMS_Type),363.017148,415.685867
correctness ~ coding_section_no * problem_order + TMS_Type + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type) + (1|problem_id:TMS_Type),364.878113,421.308884
correctness ~ TMS_Type * pain + session + problem_set + coding_section_no + problem_order + (1|participant_id),436.013875,469.872337
correctness ~ TMS_Type * pain + session + problem_set + coding_section_no + problem_order + (1|problem_id),366.131955,399.990417
correctness ~ TMS_Type * pain + session + problem_set + coding_section_no + problem_order + (1|participant_id) + (1|problem_id),362.788905,400.409419
correctness ~ TMS_Type * pain + session + problem_set + coding_section_no + problem_order + (1|participant_id) + (1|participant_id:TMS_Type),438.013875,475.634388
correctness ~ TMS_Type * pain + session + problem_set + coding_section_no + problem_order + (1|problem_id) + (1|problem_id:TMS_Type),368.131954,405.752468
correctness ~ TMS_Type * pain + session + problem_set + coding_section_no + problem_order + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type),364.052341,405.434906
correctness ~ TMS_Type * pain + session + problem_set + coding_section_no + problem_order + (1|participant_id) + (1|problem_id) + (1|problem_id:TMS_Type),364.788898,406.171463
correctness ~ TMS_Type * pain + session + problem_set + coding_section_no + problem_order + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type) + (1|problem_id:TMS_Type),366.052321,411.196937
correctness ~ TMS_Type * physical_symptoms + session + problem_set + coding_section_no + problem_order + (1|participant_id),433.136468,463.232879
correctness ~ TMS_Type * physical_symptoms + session + problem_set + coding_section_no + problem_order + (1|problem_id),362.622922,392.719333
correctness ~ TMS_Type * physical_symptoms + session + problem_set + coding_section_no + problem_order + (1|participant_id) + (1|problem_id),360.521410,394.379872
correctness ~ TMS_Type * physical_symptoms + session + problem_set + coding_section_no + problem_order + (1|participant_id) + (1|participant_id:TMS_Type),435.136468,468.994931
correctness ~ TMS_Type * physical_symptoms + session + problem_set + coding_section_no + problem_order + (1|problem_id) + (1|problem_id:TMS_Type),364.614243,398.472705
correctness ~ TMS_Type * physical_symptoms + session + problem_set + coding_section_no + problem_order + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type),361.442840,399.063354
correctness ~ TMS_Type * physical_symptoms + session + problem_set + coding_section_no + problem_order + (1|participant_id) + (1|problem_id) + (1|problem_id:TMS_Type),362.521403,400.141917
correctness ~ TMS_Type * physical_symptoms + session + problem_set + coding_section_no + problem_order + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type) + (1|problem_id:TMS_Type),363.442859,404.825424
correctness ~ TMS_Type * discomfort + session + problem_set + coding_section_no + problem_order + (1|participant_id),434.198845,464.295256
correctness ~ TMS_Type * discomfort + session + problem_set + coding_section_no + problem_order + (1|problem_id),364.383107,394.479518
correctness ~ TMS_Type * discomfort + session + problem_set + coding_section_no + problem_order + (1|participant_id) + (1|problem_id),360.996643,394.855106
correctness ~ TMS_Type * discomfort + session + problem_set + coding_section_no + problem_order + (1|participant_id) + (1|participant_id:TMS_Type),436.198845,470.057308
correctness ~ TMS_Type * discomfort + session + problem_set + coding_section_no + problem_order + (1|problem_id) + (1|problem_id:TMS_Type),366.383100,400.241562
correctness ~ TMS_Type * discomfort + session + problem_set + coding_section_no + problem_order + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type),362.252991,399.873505
correctness ~ TMS_Type * discomfort + session + problem_set + coding_section_no + problem_order + (1|participant_id) + (1|problem_id) + (1|problem_id:TMS_Type),362.996637,400.617150
correctness ~ TMS_Type * discomfort + session + problem_set + coding_section_no + problem_order + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type) + (1|problem_id:TMS_Type),364.253012,405.635577
correctness ~ TMS_Type * sensations + session + problem_set + coding_section_no + problem_order + (1|participant_id),433.188507,467.046969
correctness ~ TMS_Type * sensations + session + problem_set + coding_section_no + problem_order + (1|problem_id),361.655732,395.514194
correctness ~ TMS_Type * sensations + session + problem_set + coding_section_no + problem_order + (1|participant_id) + (1|problem_id),358.087809,395.708323
correctness ~ TMS_Type * sensations + session + problem_set + coding_section_no + problem_order + (1|participant_id) + (1|participant_id:TMS_Type),435.188507,472.809020
correctness ~ TMS_Type * sensations + session + problem_set + coding_section_no + problem_order + (1|problem_id) + (1|problem_id:TMS_Type),363.581018,401.201532
correctness ~ TMS_Type * sensations + session + problem_set + coding_section_no + problem_order + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type),359.921513,401.304078
correctness ~ TMS_Type * sensations + session + problem_set + coding_section_no + problem_order + (1|participant_id) + (1|problem_id) + (1|problem_id:TMS_Type),360.087826,401.470391
correctness ~ TMS_Type * sensations + session + problem_set + coding_section_no + problem_order + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type) + (1|problem_id:TMS_Type),361.921469,407.066086
correctness ~ TMS_Type * session + problem_set * coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id),438.221421,487.128089
correctness ~ TMS_Type * session + problem_set * coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|problem_id),364.623376,413.530044
correctness ~ TMS_Type * session + problem_set * coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id),362.548257,415.216976
correctness ~ TMS_Type * session + problem_set * coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),440.221431,492.890150
correctness ~ TMS_Type * session + problem_set * coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|problem_id) + (1|problem_id:TMS_Type),366.623226,419.291945
correctness ~ TMS_Type * session + problem_set * coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type),364.381575,420.812346
correctness ~ TMS_Type * session + problem_set * coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|problem_id:TMS_Type),364.548223,420.978994
correctness ~ TMS_Type * session + problem_set * coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type) + (1|problem_id:TMS_Type),366.381694,426.574516
correctness ~ TMS_Type * session + problem_set * problem_order + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id),436.558585,485.465253
correctness ~ TMS_Type * session + problem_set * problem_order + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|problem_id),364.666142,413.572810
correctness ~ TMS_Type * session + problem_set * problem_order + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id),362.124688,414.793407
correctness ~ TMS_Type * session + problem_set * problem_order + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),438.558606,491.227326
correctness ~ TMS_Type * session + problem_set * problem_order + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|problem_id) + (1|problem_id:TMS_Type),366.665389,419.334108
correctness ~ TMS_Type * session + problem_set * problem_order + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type),364.020626,420.451396
correctness ~ TMS_Type * session + problem_set * problem_order + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|problem_id:TMS_Type),364.124725,420.555495
correctness ~ TMS_Type * session + problem_set * problem_order + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type) + (1|problem_id:TMS_Type),366.020684,426.213506
correctness ~ TMS_Type * session + coding_section_no * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id),438.086156,486.992824
correctness ~ TMS_Type * session + coding_section_no * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|problem_id),364.979528,413.886196
correctness ~ TMS_Type * session + coding_section_no * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id),362.974325,415.643044
correctness ~ TMS_Type * session + coding_section_no * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),440.086161,492.754880
correctness ~ TMS_Type * session + coding_section_no * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|problem_id) + (1|problem_id:TMS_Type),366.979490,419.648209
correctness ~ TMS_Type * session + coding_section_no * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type),364.833528,421.264299
correctness ~ TMS_Type * session + coding_section_no * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|problem_id:TMS_Type),364.974740,421.405511
correctness ~ TMS_Type * session + coding_section_no * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type) + (1|problem_id:TMS_Type),366.833528,427.026350
correctness ~ TMS_Type * problem_set + session * coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id),436.369529,485.276197
correctness ~ TMS_Type * problem_set + session * coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|problem_id),362.088271,410.994939
correctness ~ TMS_Type * problem_set + session * coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id),361.005646,413.674365
correctness ~ TMS_Type * problem_set + session * coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),438.369488,491.038207
correctness ~ TMS_Type * problem_set + session * coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|problem_id) + (1|problem_id:TMS_Type),364.088428,416.757147
correctness ~ TMS_Type * problem_set + session * coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type),362.853221,419.283992
correctness ~ TMS_Type * problem_set + session * coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|problem_id:TMS_Type),363.005792,419.436563
correctness ~ TMS_Type * problem_set + session * coding_section_no + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type) + (1|problem_id:TMS_Type),364.853409,425.046231
correctness ~ TMS_Type * problem_set + session * problem_order + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id),435.962592,484.869260
correctness ~ TMS_Type * problem_set + session * problem_order + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|problem_id),360.287045,409.193713
correctness ~ TMS_Type * problem_set + session * problem_order + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id),359.490963,412.159683
correctness ~ TMS_Type * problem_set + session * problem_order + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),437.962599,490.631319
correctness ~ TMS_Type * problem_set + session * problem_order + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|problem_id) + (1|problem_id:TMS_Type),362.287052,414.955771
correctness ~ TMS_Type * problem_set + session * problem_order + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type),361.417439,417.848209
correctness ~ TMS_Type * problem_set + session * problem_order + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|problem_id:TMS_Type),361.490947,417.921717
correctness ~ TMS_Type * problem_set + session * problem_order + coding_section_no + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type) + (1|problem_id:TMS_Type),363.417365,423.610187
correctness ~ TMS_Type * problem_set + coding_section_no * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id),436.558373,485.465041
correctness ~ TMS_Type * problem_set + coding_section_no * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|problem_id),362.173100,411.079768
correctness ~ TMS_Type * problem_set + coding_section_no * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id),361.094232,413.762951
correctness ~ TMS_Type * problem_set + coding_section_no * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),438.558366,491.227085
correctness ~ TMS_Type * problem_set + coding_section_no * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|problem_id) + (1|problem_id:TMS_Type),364.173094,416.841813
correctness ~ TMS_Type * problem_set + coding_section_no * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type),362.931761,419.362532
correctness ~ TMS_Type * problem_set + coding_section_no * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|problem_id:TMS_Type),363.094333,419.525103
correctness ~ TMS_Type * problem_set + coding_section_no * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type) + (1|problem_id:TMS_Type),364.931759,425.124581
correctness ~ TMS_Type * coding_section_no + session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id),437.646401,486.553069
correctness ~ TMS_Type * coding_section_no + session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|problem_id),363.933651,412.840319
correctness ~ TMS_Type * coding_section_no + session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id),362.475028,415.143747
correctness ~ TMS_Type * coding_section_no + session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),439.646395,492.315115
correctness ~ TMS_Type * coding_section_no + session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|problem_id) + (1|problem_id:TMS_Type),365.933742,418.602461
correctness ~ TMS_Type * coding_section_no + session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type),364.254586,420.685357
correctness ~ TMS_Type * coding_section_no + session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|problem_id:TMS_Type),364.475116,420.905887
correctness ~ TMS_Type * coding_section_no + session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id) + (1|participant_id:TMS_Type) + (1|problem_id:TMS_Type),366.254771,426.447593
correctness ~ TMS_Type * coding_section_no + session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id),437.567374,486.474042
correctness ~ TMS_Type * coding_section_no + session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|problem_id),362.619755,411.526423
correctness ~ TMS_Type * coding_section_no + session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|problem_id),361.059831,413.728551
correctness ~ TMS_Type * coding_section_no + session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),439.567393,492.236113
correctness ~ TMS_Type * coding_section_no + session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|problem_id) + (1|problem_id:TMS_Type),364.603405,417.272124
