formula,AIC,BIC
(correct_answer) ~ TMS_Type * problem_set + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),1154.690018,1207.443252
(correct_answer) ~ TMS_Type * problem_set + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1154.350940,1207.104173
(correct_answer) ~ TMS_Type * problem_set + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1156.327102,1215.674490
(correct_answer) ~ session * problem_order + (1|participant_id),1151.157501,1184.128272
(correct_answer) ~ session * problem_order + (1|shown_letter),1152.854933,1185.825704
(correct_answer) ~ session * problem_order + (1|participant_id) + (1|shown_letter),1152.861460,1192.426386
(correct_answer) ~ session * problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1154.861458,1201.020538
(correct_answer) ~ session * problem_set + (1|participant_id),1149.585964,1182.556735
(correct_answer) ~ session * problem_set + (1|shown_letter),1150.784566,1183.755338
(correct_answer) ~ session * problem_set + (1|participant_id) + (1|shown_letter),1151.303326,1190.868251
(correct_answer) ~ session * problem_set + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1153.295953,1199.455032
(correct_answer) ~ problem_set * problem_order + (1|participant_id),1150.058411,1183.029182
(correct_answer) ~ problem_set * problem_order + (1|shown_letter),1151.284145,1184.254917
(correct_answer) ~ problem_set * problem_order + (1|participant_id) + (1|shown_letter),1151.767232,1191.332157
(correct_answer) ~ problem_set * problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1153.767231,1199.926311
(correct_answer) ~ TMS_Type * pain + (1|participant_id),1146.353491,1179.324263
(correct_answer) ~ TMS_Type * pain + (1|shown_letter),1148.118487,1181.089258
(correct_answer) ~ TMS_Type * pain + (1|participant_id) + (1|shown_letter),1148.052386,1187.617312
(correct_answer) ~ TMS_Type * pain + (1|participant_id) + (1|participant_id:TMS_Type),1148.353490,1187.918416
(correct_answer) ~ TMS_Type * pain + (1|shown_letter) + (1|shown_letter:TMS_Type),1149.643489,1189.208415
(correct_answer) ~ TMS_Type * pain + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1150.052386,1196.211466
(correct_answer) ~ TMS_Type * pain + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),1150.052386,1196.211466
(correct_answer) ~ TMS_Type * pain + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),1149.613426,1195.772506
(correct_answer) ~ TMS_Type * pain + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),1152.052385,1204.805619
(correct_answer) ~ TMS_Type * pain + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),1151.613421,1204.366655
(correct_answer) ~ TMS_Type * pain + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1151.590328,1204.343562
(correct_answer) ~ TMS_Type * pain + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1153.580257,1212.927646
(correct_answer) ~ TMS_Type * physical_symptoms + (1|participant_id),1149.062470,1175.439087
(correct_answer) ~ TMS_Type * physical_symptoms + (1|shown_letter),1150.976598,1177.353215
(correct_answer) ~ TMS_Type * physical_symptoms + (1|participant_id) + (1|shown_letter),1150.757919,1183.728690
(correct_answer) ~ TMS_Type * physical_symptoms + (1|participant_id) + (1|participant_id:TMS_Type),1150.892036,1183.862807
(correct_answer) ~ TMS_Type * physical_symptoms + (1|shown_letter) + (1|shown_letter:TMS_Type),1152.498801,1185.469572
(correct_answer) ~ TMS_Type * physical_symptoms + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1152.757912,1192.322837
(correct_answer) ~ TMS_Type * physical_symptoms + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),1152.583740,1192.148665
(correct_answer) ~ TMS_Type * physical_symptoms + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),1152.334694,1191.899619
(correct_answer) ~ TMS_Type * physical_symptoms + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),1154.583739,1200.742819
(correct_answer) ~ TMS_Type * physical_symptoms + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),1154.324052,1200.483132
(correct_answer) ~ TMS_Type * physical_symptoms + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1154.078052,1200.237131
(correct_answer) ~ TMS_Type * physical_symptoms + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1156.078053,1208.831287
(correct_answer) ~ TMS_Type * discomfort + (1|participant_id),1148.648239,1175.024856
(correct_answer) ~ TMS_Type * discomfort + (1|shown_letter),1150.533797,1176.910414
(correct_answer) ~ TMS_Type * discomfort + (1|participant_id) + (1|shown_letter),1150.344747,1183.315518
(correct_answer) ~ TMS_Type * discomfort + (1|participant_id) + (1|participant_id:TMS_Type),1150.508219,1183.478990
(correct_answer) ~ TMS_Type * discomfort + (1|shown_letter) + (1|shown_letter:TMS_Type),1152.064681,1185.035452
(correct_answer) ~ TMS_Type * discomfort + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1152.344745,1191.909671
(correct_answer) ~ TMS_Type * discomfort + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),1152.200830,1191.765756
(correct_answer) ~ TMS_Type * discomfort + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),1151.937738,1191.502664
(correct_answer) ~ TMS_Type * discomfort + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),1154.200828,1200.359908
(correct_answer) ~ TMS_Type * discomfort + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),1153.925931,1200.085011
(correct_answer) ~ TMS_Type * discomfort + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1153.717252,1199.876332
(correct_answer) ~ TMS_Type * discomfort + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1155.697357,1208.450591
(correct_answer) ~ TMS_Type * sensations + (1|participant_id),1150.967064,1183.937835
(correct_answer) ~ TMS_Type * sensations + (1|shown_letter),1152.690477,1185.661248
(correct_answer) ~ TMS_Type * sensations + (1|participant_id) + (1|shown_letter),1152.698809,1192.263735
(correct_answer) ~ TMS_Type * sensations + (1|participant_id) + (1|participant_id:TMS_Type),1152.747193,1192.312118
(correct_answer) ~ TMS_Type * sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),1154.223399,1193.788324
(correct_answer) ~ TMS_Type * sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1154.698809,1200.857888
(correct_answer) ~ TMS_Type * sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),1154.470540,1200.629620
(correct_answer) ~ TMS_Type * sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),1154.282602,1200.441681
(correct_answer) ~ TMS_Type * sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),1156.470540,1209.223774
(correct_answer) ~ TMS_Type * sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),1156.282597,1209.035831
(correct_answer) ~ TMS_Type * sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1155.963063,1208.716296
(correct_answer) ~ TMS_Type * sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1157.963060,1217.310448
(correct_answer) ~ session * pain + (1|participant_id),1148.647038,1181.617809
(correct_answer) ~ session * pain + (1|shown_letter),1150.672302,1183.643073
(correct_answer) ~ session * pain + (1|participant_id) + (1|shown_letter),1150.344222,1189.909148
(correct_answer) ~ session * pain + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1152.344222,1198.503302
(correct_answer) ~ session * physical_symptoms + (1|participant_id),1150.631294,1183.602065
(correct_answer) ~ session * physical_symptoms + (1|shown_letter),1152.425663,1185.396434
(correct_answer) ~ session * physical_symptoms + (1|participant_id) + (1|shown_letter),1152.332121,1191.897047
(correct_answer) ~ session * physical_symptoms + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1154.332114,1200.491194
(correct_answer) ~ session * discomfort + (1|participant_id),1149.558076,1182.528847
(correct_answer) ~ session * discomfort + (1|shown_letter),1150.784502,1183.755273
(correct_answer) ~ session * discomfort + (1|participant_id) + (1|shown_letter),1151.248908,1190.813833
(correct_answer) ~ session * discomfort + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1153.248876,1199.407955
(correct_answer) ~ session * sensations + (1|participant_id),1148.562692,1181.533463
(correct_answer) ~ session * sensations + (1|shown_letter),1149.802223,1182.772995
(correct_answer) ~ session * sensations + (1|participant_id) + (1|shown_letter),1150.290566,1189.855491
(correct_answer) ~ session * sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1152.290566,1198.449645
(correct_answer) ~ problem_order * pain + (1|participant_id),1148.921591,1181.892362
(correct_answer) ~ problem_order * pain + (1|shown_letter),1151.001940,1183.972711
(correct_answer) ~ problem_order * pain + (1|participant_id) + (1|shown_letter),1150.615713,1190.180639
(correct_answer) ~ problem_order * pain + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1152.615713,1198.774793
(correct_answer) ~ problem_order * physical_symptoms + (1|participant_id),1150.852399,1183.823170
(correct_answer) ~ problem_order * physical_symptoms + (1|shown_letter),1152.775587,1185.746358
(correct_answer) ~ problem_order * physical_symptoms + (1|participant_id) + (1|shown_letter),1152.571187,1192.136112
(correct_answer) ~ problem_order * physical_symptoms + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1154.571187,1200.730266
(correct_answer) ~ problem_order * discomfort + (1|participant_id),1148.756624,1181.727395
(correct_answer) ~ problem_order * discomfort + (1|shown_letter),1150.589102,1183.559873
(correct_answer) ~ problem_order * discomfort + (1|participant_id) + (1|shown_letter),1150.460299,1190.025225
(correct_answer) ~ problem_order * discomfort + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1152.460299,1198.619379
(correct_answer) ~ problem_order * sensations + (1|participant_id),1150.736298,1183.707069
(correct_answer) ~ problem_order * sensations + (1|shown_letter),1152.362687,1185.333458
(correct_answer) ~ problem_order * sensations + (1|participant_id) + (1|shown_letter),1152.451466,1192.016392
(correct_answer) ~ problem_order * sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1154.451466,1200.610546
(correct_answer) ~ problem_set * pain + (1|participant_id),1145.051447,1178.022218
(correct_answer) ~ problem_set * pain + (1|shown_letter),1146.087175,1179.057946
(correct_answer) ~ problem_set * pain + (1|participant_id) + (1|shown_letter),1146.759089,1186.324014
(correct_answer) ~ problem_set * pain + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1148.759089,1194.918168
(correct_answer) ~ problem_set * physical_symptoms + (1|participant_id),1143.602460,1176.573232
(correct_answer) ~ problem_set * physical_symptoms + (1|shown_letter),1144.973533,1177.944304
(correct_answer) ~ problem_set * physical_symptoms + (1|participant_id) + (1|shown_letter),1145.304628,1184.869553
(correct_answer) ~ problem_set * physical_symptoms + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1147.304628,1193.463707
(correct_answer) ~ problem_set * discomfort + (1|participant_id),1149.853701,1182.824472
(correct_answer) ~ problem_set * discomfort + (1|shown_letter),1151.163096,1184.133867
(correct_answer) ~ problem_set * discomfort + (1|participant_id) + (1|shown_letter),1151.559838,1191.124764
(correct_answer) ~ problem_set * discomfort + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1153.559838,1199.718918
(correct_answer) ~ problem_set * sensations + (1|participant_id),1148.814239,1181.785010
(correct_answer) ~ problem_set * sensations + (1|shown_letter),1149.915479,1182.886251
(correct_answer) ~ problem_set * sensations + (1|participant_id) + (1|shown_letter),1150.565985,1190.130910
(correct_answer) ~ problem_set * sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1152.565985,1198.725064
(correct_answer) ~ TMS_Type * session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id),1152.469037,1225.004733
(correct_answer) ~ TMS_Type * session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),1152.427199,1224.962896
(correct_answer) ~ TMS_Type * session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),1154.255768,1233.385618
(correct_answer) ~ TMS_Type * session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),1154.469036,1233.598887
(correct_answer) ~ TMS_Type * session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),1154.007308,1233.137159
(correct_answer) ~ TMS_Type * session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1156.255764,1241.979769
(correct_answer) ~ TMS_Type * session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),1156.255766,1241.979771
(correct_answer) ~ TMS_Type * session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),1155.832130,1241.556135
(correct_answer) ~ TMS_Type * session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),1158.255788,1250.573947
(correct_answer) ~ TMS_Type * session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),1157.831951,1250.150111
(correct_answer) ~ TMS_Type * session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1157.832152,1250.150312
(correct_answer) ~ TMS_Type * session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1159.831118,1258.743432
(correct_answer) ~ TMS_Type * problem_set + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id),1157.349425,1229.885121
(correct_answer) ~ TMS_Type * problem_set + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),1158.650038,1231.185735
(correct_answer) ~ TMS_Type * problem_set + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),1159.070649,1238.200500
(correct_answer) ~ TMS_Type * problem_set + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),1159.349432,1238.479283
(correct_answer) ~ TMS_Type * problem_set + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),1160.206252,1239.336102
(correct_answer) ~ TMS_Type * problem_set + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1161.070649,1246.794654
(correct_answer) ~ TMS_Type * problem_set + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),1161.070650,1246.794655
(correct_answer) ~ TMS_Type * problem_set + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),1160.629269,1246.353274
(correct_answer) ~ TMS_Type * problem_set + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),1163.070649,1255.388809
(correct_answer) ~ TMS_Type * problem_set + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),1162.629269,1254.947428
(correct_answer) ~ TMS_Type * problem_set + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1162.629270,1254.947429
(correct_answer) ~ TMS_Type * problem_set + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1164.629274,1263.541588
(correct_answer) ~ TMS_Type * problem_order + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id),1158.435287,1230.970984
(correct_answer) ~ TMS_Type * problem_order + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),1160.316285,1232.851982
(correct_answer) ~ TMS_Type * problem_order + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),1160.141835,1239.271686
(correct_answer) ~ TMS_Type * problem_order + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),1160.435300,1239.565151
(correct_answer) ~ TMS_Type * problem_order + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),1161.843109,1240.972960
(correct_answer) ~ TMS_Type * problem_order + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1162.141821,1247.865826
(correct_answer) ~ TMS_Type * problem_order + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),1162.141833,1247.865838
(correct_answer) ~ TMS_Type * problem_order + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),1161.687756,1247.411761
(correct_answer) ~ TMS_Type * problem_order + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),1164.141818,1256.459977
(correct_answer) ~ TMS_Type * problem_order + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),1163.687760,1256.005919
(correct_answer) ~ TMS_Type * problem_order + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1163.687756,1256.005916
(correct_answer) ~ TMS_Type * problem_order + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1165.687766,1264.600080
(correct_answer) ~ session * problem_set + TMS_Type + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id),1158.754630,1231.290327
(correct_answer) ~ session * problem_set + TMS_Type + problem_order + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),1160.602512,1233.138209
(correct_answer) ~ session * problem_set + TMS_Type + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),1160.454210,1239.584061
(correct_answer) ~ session * problem_set + TMS_Type + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),1160.754659,1239.884510
(correct_answer) ~ session * problem_set + TMS_Type + problem_order + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),1162.145864,1241.275715
(correct_answer) ~ session * problem_set + TMS_Type + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1162.454202,1248.178207
(correct_answer) ~ session * problem_set + TMS_Type + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),1162.454209,1248.178214
(correct_answer) ~ session * problem_set + TMS_Type + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),1162.015396,1247.739401
(correct_answer) ~ session * problem_set + TMS_Type + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),1164.454205,1256.772365
(correct_answer) ~ session * problem_set + TMS_Type + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),1164.015391,1256.333550
(correct_answer) ~ session * problem_set + TMS_Type + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1164.015409,1256.333568
(correct_answer) ~ session * problem_set + TMS_Type + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1166.015389,1264.927702
(correct_answer) ~ session * problem_order + TMS_Type + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id),1158.787947,1231.323644
(correct_answer) ~ session * problem_order + TMS_Type + problem_set + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),1160.657637,1233.193334
(correct_answer) ~ session * problem_order + TMS_Type + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),1160.482094,1239.611945
(correct_answer) ~ session * problem_order + TMS_Type + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),1160.787962,1239.917813
(correct_answer) ~ session * problem_order + TMS_Type + problem_set + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),1162.192500,1241.322351
(correct_answer) ~ session * problem_order + TMS_Type + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1162.482057,1248.206062
(correct_answer) ~ session * problem_order + TMS_Type + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),1162.482071,1248.206076
(correct_answer) ~ session * problem_order + TMS_Type + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),1162.038784,1247.762789
(correct_answer) ~ session * problem_order + TMS_Type + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),1164.482058,1256.800217
(correct_answer) ~ session * problem_order + TMS_Type + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),1164.038722,1256.356881
(correct_answer) ~ session * problem_order + TMS_Type + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1164.038779,1256.356938
(correct_answer) ~ session * problem_order + TMS_Type + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1166.038761,1264.951075
(correct_answer) ~ problem_set * problem_order + TMS_Type + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id),1158.855821,1231.391517
(correct_answer) ~ problem_set * problem_order + TMS_Type + session + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),1160.725625,1233.261322
(correct_answer) ~ problem_set * problem_order + TMS_Type + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),1160.549887,1239.679738
(correct_answer) ~ problem_set * problem_order + TMS_Type + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),1160.855821,1239.985672
(correct_answer) ~ problem_set * problem_order + TMS_Type + session + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),1162.257019,1241.386870
(correct_answer) ~ problem_set * problem_order + TMS_Type + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1162.549885,1248.273890
(correct_answer) ~ problem_set * problem_order + TMS_Type + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),1162.549891,1248.273896
(correct_answer) ~ problem_set * problem_order + TMS_Type + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),1162.102751,1247.826756
(correct_answer) ~ problem_set * problem_order + TMS_Type + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),1164.547889,1256.866048
(correct_answer) ~ problem_set * problem_order + TMS_Type + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),1164.102734,1256.420893
(correct_answer) ~ problem_set * problem_order + TMS_Type + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1164.102735,1256.420894
(correct_answer) ~ problem_set * problem_order + TMS_Type + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1166.102721,1265.015034
(correct_answer) ~ TMS_Type * pain + session + problem_set + problem_order + (1|participant_id),1150.884111,1203.637344
(correct_answer) ~ TMS_Type * pain + session + problem_set + problem_order + (1|shown_letter),1151.949038,1204.702272
(correct_answer) ~ TMS_Type * pain + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter),1152.591204,1211.938592
(correct_answer) ~ TMS_Type * pain + session + problem_set + problem_order + (1|participant_id) + (1|participant_id:TMS_Type),1152.873985,1212.221373
(correct_answer) ~ TMS_Type * pain + session + problem_set + problem_order + (1|shown_letter) + (1|shown_letter:TMS_Type),1153.537798,1212.885186
(correct_answer) ~ TMS_Type * pain + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1154.591203,1220.532745
(correct_answer) ~ TMS_Type * pain + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),1154.579525,1220.521068
(correct_answer) ~ TMS_Type * pain + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),1154.202348,1220.143891
(correct_answer) ~ TMS_Type * pain + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),1156.579525,1229.115222
(correct_answer) ~ TMS_Type * pain + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),1156.192913,1228.728610
