formula,AIC,BIC
correct_answer ~ session * problem_set + (1|participant_id) + (1|shown_letter),5602.995012,5642.559937
correct_answer ~ session * problem_set + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5604.216299,5650.375379
correct_answer ~ problem_set * problem_order + (1|participant_id),5621.423050,5654.393821
correct_answer ~ problem_set * problem_order + (1|shown_letter),5693.753786,5726.724557
correct_answer ~ problem_set * problem_order + (1|participant_id) + (1|shown_letter),5620.503258,5660.068183
correct_answer ~ problem_set * problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5621.742768,5667.901847
correct_answer ~ TMS_Type * pain + (1|participant_id),5623.966413,5656.937184
correct_answer ~ TMS_Type * pain + (1|shown_letter),5689.376243,5722.347015
correct_answer ~ TMS_Type * pain + (1|participant_id) + (1|shown_letter),5623.062854,5662.627779
correct_answer ~ TMS_Type * pain + (1|participant_id) + (1|participant_id:TMS_Type),5615.002556,5654.567481
correct_answer ~ TMS_Type * pain + (1|shown_letter) + (1|shown_letter:TMS_Type),5691.175452,5730.740378
correct_answer ~ TMS_Type * pain + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5624.251901,5670.410980
correct_answer ~ TMS_Type * pain + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),5614.502144,5660.661224
correct_answer ~ TMS_Type * pain + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),5624.833225,5670.992304
correct_answer ~ TMS_Type * pain + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),5615.935683,5668.688917
correct_answer ~ TMS_Type * pain + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),5626.038315,5678.791549
correct_answer ~ TMS_Type * pain + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5615.823531,5668.576765
correct_answer ~ TMS_Type * pain + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5617.270233,5676.617621
correct_answer ~ TMS_Type * physical_symptoms + (1|participant_id),5622.264678,5648.641295
correct_answer ~ TMS_Type * physical_symptoms + (1|shown_letter),5692.393854,5718.770471
correct_answer ~ TMS_Type * physical_symptoms + (1|participant_id) + (1|shown_letter),5621.308092,5654.278863
correct_answer ~ TMS_Type * physical_symptoms + (1|participant_id) + (1|participant_id:TMS_Type),5613.431501,5646.402272
correct_answer ~ TMS_Type * physical_symptoms + (1|shown_letter) + (1|shown_letter:TMS_Type),5694.223824,5727.194595
correct_answer ~ TMS_Type * physical_symptoms + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5622.497495,5662.062421
correct_answer ~ TMS_Type * physical_symptoms + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),5612.900301,5652.465226
correct_answer ~ TMS_Type * physical_symptoms + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),5623.099240,5662.664165
correct_answer ~ TMS_Type * physical_symptoms + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),5614.336700,5660.495779
correct_answer ~ TMS_Type * physical_symptoms + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),5624.302986,5670.462065
correct_answer ~ TMS_Type * physical_symptoms + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5614.251308,5660.410388
correct_answer ~ TMS_Type * physical_symptoms + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5615.700775,5668.454008
correct_answer ~ TMS_Type * discomfort + (1|participant_id),5623.178387,5649.555004
correct_answer ~ TMS_Type * discomfort + (1|shown_letter),5686.289494,5712.666111
correct_answer ~ TMS_Type * discomfort + (1|participant_id) + (1|shown_letter),5622.237200,5655.207971
correct_answer ~ TMS_Type * discomfort + (1|participant_id) + (1|participant_id:TMS_Type),5613.521169,5646.491940
correct_answer ~ TMS_Type * discomfort + (1|shown_letter) + (1|shown_letter:TMS_Type),5688.085887,5721.056658
correct_answer ~ TMS_Type * discomfort + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5623.465244,5663.030170
correct_answer ~ TMS_Type * discomfort + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),5613.011697,5652.576623
correct_answer ~ TMS_Type * discomfort + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),5624.022876,5663.587802
correct_answer ~ TMS_Type * discomfort + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),5614.470434,5660.629513
correct_answer ~ TMS_Type * discomfort + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),5625.267345,5671.426425
correct_answer ~ TMS_Type * discomfort + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5614.330771,5660.489851
correct_answer ~ TMS_Type * discomfort + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5615.802993,5668.556227
correct_answer ~ TMS_Type * sensations + (1|participant_id),5624.725947,5657.696719
correct_answer ~ TMS_Type * sensations + (1|shown_letter),5697.326875,5730.297646
correct_answer ~ TMS_Type * sensations + (1|participant_id) + (1|shown_letter),5623.799358,5663.364283
correct_answer ~ TMS_Type * sensations + (1|participant_id) + (1|participant_id:TMS_Type),5615.936421,5655.501347
correct_answer ~ TMS_Type * sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),5699.170366,5738.735291
correct_answer ~ TMS_Type * sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5624.985547,5671.144627
correct_answer ~ TMS_Type * sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),5615.420827,5661.579907
correct_answer ~ TMS_Type * sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),5625.591828,5671.750907
correct_answer ~ TMS_Type * sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),5616.853482,5669.606716
correct_answer ~ TMS_Type * sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),5626.795031,5679.548265
correct_answer ~ TMS_Type * sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5616.776313,5669.529546
correct_answer ~ TMS_Type * sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5618.223758,5677.571146
correct_answer ~ session * pain + (1|participant_id),5607.410990,5640.381761
correct_answer ~ session * pain + (1|shown_letter),5673.026786,5705.997557
correct_answer ~ session * pain + (1|participant_id) + (1|shown_letter),5606.898005,5646.462930
correct_answer ~ session * pain + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5608.093066,5654.252145
correct_answer ~ session * physical_symptoms + (1|participant_id),5606.674320,5639.645091
correct_answer ~ session * physical_symptoms + (1|shown_letter),5676.834087,5709.804858
correct_answer ~ session * physical_symptoms + (1|participant_id) + (1|shown_letter),5606.143096,5645.708022
correct_answer ~ session * physical_symptoms + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5607.332497,5653.491576
correct_answer ~ session * discomfort + (1|participant_id),5603.239212,5636.209983
correct_answer ~ session * discomfort + (1|shown_letter),5660.176761,5693.147533
correct_answer ~ session * discomfort + (1|participant_id) + (1|shown_letter),5602.742823,5642.307748
correct_answer ~ session * discomfort + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5603.950405,5650.109484
correct_answer ~ session * sensations + (1|participant_id),5607.669295,5640.640066
correct_answer ~ session * sensations + (1|shown_letter),5681.053084,5714.023855
correct_answer ~ session * sensations + (1|participant_id) + (1|shown_letter),5607.161401,5646.726327
correct_answer ~ session * sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5608.372799,5654.531878
correct_answer ~ problem_order * pain + (1|participant_id),5625.327732,5658.298503
correct_answer ~ problem_order * pain + (1|shown_letter),5693.488922,5726.459693
correct_answer ~ problem_order * pain + (1|participant_id) + (1|shown_letter),5624.390461,5663.955386
correct_answer ~ problem_order * pain + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5625.593958,5671.753038
correct_answer ~ problem_order * physical_symptoms + (1|participant_id),5624.148076,5657.118847
correct_answer ~ problem_order * physical_symptoms + (1|shown_letter),5694.490866,5727.461637
correct_answer ~ problem_order * physical_symptoms + (1|participant_id) + (1|shown_letter),5623.258768,5662.823693
correct_answer ~ problem_order * physical_symptoms + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5624.483466,5670.642545
correct_answer ~ problem_order * discomfort + (1|participant_id),5621.018679,5653.989450
correct_answer ~ problem_order * discomfort + (1|shown_letter),5685.110789,5718.081560
correct_answer ~ problem_order * discomfort + (1|participant_id) + (1|shown_letter),5620.139786,5659.704712
correct_answer ~ problem_order * discomfort + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5621.331194,5667.490274
correct_answer ~ problem_order * sensations + (1|participant_id),5624.657219,5657.627990
correct_answer ~ problem_order * sensations + (1|shown_letter),5697.478959,5730.449730
correct_answer ~ problem_order * sensations + (1|participant_id) + (1|shown_letter),5623.730712,5663.295637
correct_answer ~ problem_order * sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5624.890674,5671.049753
correct_answer ~ problem_set * pain + (1|participant_id),5618.422845,5651.393616
correct_answer ~ problem_set * pain + (1|shown_letter),5681.779644,5714.750415
correct_answer ~ problem_set * pain + (1|participant_id) + (1|shown_letter),5617.522181,5657.087106
correct_answer ~ problem_set * pain + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5618.721564,5664.880644
correct_answer ~ problem_set * physical_symptoms + (1|participant_id),5618.310035,5651.280806
correct_answer ~ problem_set * physical_symptoms + (1|shown_letter),5689.155660,5722.126431
correct_answer ~ problem_set * physical_symptoms + (1|participant_id) + (1|shown_letter),5617.480020,5657.044945
correct_answer ~ problem_set * physical_symptoms + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5618.750926,5664.910006
correct_answer ~ problem_set * discomfort + (1|participant_id),5617.511618,5650.482389
correct_answer ~ problem_set * discomfort + (1|shown_letter),5680.700446,5713.671217
correct_answer ~ problem_set * discomfort + (1|participant_id) + (1|shown_letter),5616.456903,5656.021829
correct_answer ~ problem_set * discomfort + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5617.733986,5663.893065
correct_answer ~ problem_set * sensations + (1|participant_id),5623.024187,5655.994958
correct_answer ~ problem_set * sensations + (1|shown_letter),5695.022554,5727.993326
correct_answer ~ problem_set * sensations + (1|participant_id) + (1|shown_letter),5622.146843,5661.711768
correct_answer ~ problem_set * sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5623.397968,5669.557048
correct_answer ~ TMS_Type * session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id),5610.267647,5682.803344
correct_answer ~ TMS_Type * session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),5665.352488,5737.888184
correct_answer ~ TMS_Type * session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),5609.724288,5688.854138
correct_answer ~ TMS_Type * session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),5610.892978,5690.022829
correct_answer ~ TMS_Type * session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),5666.860199,5745.990050
correct_answer ~ TMS_Type * session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5610.960789,5696.684795
correct_answer ~ TMS_Type * session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),5610.440628,5696.164633
correct_answer ~ TMS_Type * session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),5611.258722,5696.982727
correct_answer ~ TMS_Type * session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),5611.769125,5704.087285
correct_answer ~ TMS_Type * session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),5612.504790,5704.822950
correct_answer ~ TMS_Type * session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5611.801895,5704.120054
correct_answer ~ TMS_Type * session + problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5613.141429,5712.053743
correct_answer ~ TMS_Type * problem_set + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id),5608.379138,5680.914834
correct_answer ~ TMS_Type * problem_set + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),5651.638247,5724.173944
correct_answer ~ TMS_Type * problem_set + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),5607.831181,5686.961031
correct_answer ~ TMS_Type * problem_set + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),5608.933905,5688.063756
correct_answer ~ TMS_Type * problem_set + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),5653.179452,5732.309303
correct_answer ~ TMS_Type * problem_set + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5609.072846,5694.796851
correct_answer ~ TMS_Type * problem_set + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),5608.492627,5694.216632
correct_answer ~ TMS_Type * problem_set + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),5609.385498,5695.109503
correct_answer ~ TMS_Type * problem_set + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),5609.827932,5702.146091
correct_answer ~ TMS_Type * problem_set + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),5610.636008,5702.954167
correct_answer ~ TMS_Type * problem_set + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5609.864419,5702.182579
correct_answer ~ TMS_Type * problem_set + session + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5611.210091,5710.122405
correct_answer ~ TMS_Type * problem_order + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id),5610.635323,5683.171019
correct_answer ~ TMS_Type * problem_order + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),5666.099637,5738.635333
correct_answer ~ TMS_Type * problem_order + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),5610.067718,5689.197569
correct_answer ~ TMS_Type * problem_order + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),5611.248256,5690.378107
correct_answer ~ TMS_Type * problem_order + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),5667.642854,5746.772705
correct_answer ~ TMS_Type * problem_order + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5611.295911,5697.019916
correct_answer ~ TMS_Type * problem_order + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),5610.773514,5696.497519
correct_answer ~ TMS_Type * problem_order + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),5611.610253,5697.334258
correct_answer ~ TMS_Type * problem_order + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),5612.095116,5704.413275
correct_answer ~ TMS_Type * problem_order + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),5612.847420,5705.165579
correct_answer ~ TMS_Type * problem_order + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5612.143547,5704.461706
correct_answer ~ TMS_Type * problem_order + session + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5613.475604,5712.387917
correct_answer ~ session * problem_set + TMS_Type + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id),5610.522756,5683.058453
correct_answer ~ session * problem_set + TMS_Type + problem_order + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),5662.502445,5735.038141
correct_answer ~ session * problem_set + TMS_Type + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),5609.966922,5689.096772
correct_answer ~ session * problem_set + TMS_Type + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),5611.077301,5690.207151
correct_answer ~ session * problem_set + TMS_Type + problem_order + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),5664.009568,5743.139419
correct_answer ~ session * problem_set + TMS_Type + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5611.195155,5696.919160
correct_answer ~ session * problem_set + TMS_Type + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),5610.617729,5696.341734
correct_answer ~ session * problem_set + TMS_Type + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),5611.503897,5697.227902
correct_answer ~ session * problem_set + TMS_Type + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),5611.942085,5704.260244
correct_answer ~ session * problem_set + TMS_Type + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),5612.740988,5705.059147
correct_answer ~ session * problem_set + TMS_Type + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5611.978152,5704.296312
correct_answer ~ session * problem_set + TMS_Type + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5613.312811,5712.225124
correct_answer ~ session * problem_order + TMS_Type + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id),5608.969665,5681.505362
correct_answer ~ session * problem_order + TMS_Type + problem_set + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),5664.414562,5736.950259
correct_answer ~ session * problem_order + TMS_Type + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),5608.349174,5687.479025
correct_answer ~ session * problem_order + TMS_Type + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),5609.575730,5688.705581
correct_answer ~ session * problem_order + TMS_Type + problem_set + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),5665.946731,5745.076582
correct_answer ~ session * problem_order + TMS_Type + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5609.569562,5695.293567
correct_answer ~ session * problem_order + TMS_Type + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),5609.046078,5694.770083
correct_answer ~ session * problem_order + TMS_Type + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),5609.885420,5695.609425
correct_answer ~ session * problem_order + TMS_Type + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),5610.359224,5702.677383
correct_answer ~ session * problem_order + TMS_Type + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),5611.115181,5703.433341
correct_answer ~ session * problem_order + TMS_Type + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5610.407528,5702.725687
correct_answer ~ session * problem_order + TMS_Type + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5611.731421,5710.643735
correct_answer ~ problem_set * problem_order + TMS_Type + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id),5609.497048,5682.032745
correct_answer ~ problem_set * problem_order + TMS_Type + session + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),5664.946570,5737.482266
correct_answer ~ problem_set * problem_order + TMS_Type + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),5608.893588,5688.023438
correct_answer ~ problem_set * problem_order + TMS_Type + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),5610.107696,5689.237546
correct_answer ~ problem_set * problem_order + TMS_Type + session + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),5666.536380,5745.666231
correct_answer ~ problem_set * problem_order + TMS_Type + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5610.123479,5695.847484
correct_answer ~ problem_set * problem_order + TMS_Type + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),5609.596133,5695.320138
correct_answer ~ problem_set * problem_order + TMS_Type + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),5610.484376,5696.208381
correct_answer ~ problem_set * problem_order + TMS_Type + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),5610.918271,5703.236430
correct_answer ~ problem_set * problem_order + TMS_Type + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),5611.722505,5704.040665
correct_answer ~ problem_set * problem_order + TMS_Type + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5611.022129,5703.340288
correct_answer ~ problem_set * problem_order + TMS_Type + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5612.353898,5711.266212
correct_answer ~ TMS_Type * pain + session + problem_set + problem_order + (1|participant_id),5606.997570,5659.750804
correct_answer ~ TMS_Type * pain + session + problem_set + problem_order + (1|shown_letter),5670.453148,5723.206382
correct_answer ~ TMS_Type * pain + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter),5606.447539,5665.794927
correct_answer ~ TMS_Type * pain + session + problem_set + problem_order + (1|participant_id) + (1|participant_id:TMS_Type),5607.229226,5666.576614
correct_answer ~ TMS_Type * pain + session + problem_set + problem_order + (1|shown_letter) + (1|shown_letter:TMS_Type),5672.082652,5731.430040
correct_answer ~ TMS_Type * pain + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5607.604190,5673.545733
correct_answer ~ TMS_Type * pain + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),5606.781748,5672.723291
correct_answer ~ TMS_Type * pain + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),5608.018275,5673.959817
correct_answer ~ TMS_Type * pain + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),5608.070507,5680.606204
correct_answer ~ TMS_Type * pain + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),5609.183804,5681.719501
correct_answer ~ TMS_Type * pain + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5608.164044,5680.699741
correct_answer ~ TMS_Type * pain + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5609.465111,5688.594961
correct_answer ~ TMS_Type * physical_symptoms + session + problem_set + problem_order + (1|participant_id),5606.368556,5652.527635
correct_answer ~ TMS_Type * physical_symptoms + session + problem_set + problem_order + (1|shown_letter),5676.592295,5722.751375
correct_answer ~ TMS_Type * physical_symptoms + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter),5605.811069,5658.564303
correct_answer ~ TMS_Type * physical_symptoms + session + problem_set + problem_order + (1|participant_id) + (1|participant_id:TMS_Type),5606.421411,5659.174645
correct_answer ~ TMS_Type * physical_symptoms + session + problem_set + problem_order + (1|shown_letter) + (1|shown_letter:TMS_Type),5678.255448,5731.008682
correct_answer ~ TMS_Type * physical_symptoms + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5606.982122,5666.329510
correct_answer ~ TMS_Type * physical_symptoms + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),5605.969064,5665.316452
correct_answer ~ TMS_Type * physical_symptoms + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),5607.409458,5666.756846
correct_answer ~ TMS_Type * physical_symptoms + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),5607.272503,5673.214045
correct_answer ~ TMS_Type * physical_symptoms + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),5608.591009,5674.532551
